time,lat,lon
2022-08-24T21:01:52Z,42.26192449999999,-70.892448
2022-08-24T21:01:53Z,42.26192566666668,-70.8924485
2022-08-24T21:01:54Z,42.26192650000001,-70.89244700000002
2022-08-24T21:01:55Z,42.26192666666667,-70.89244783333334
2022-08-24T21:01:56Z,42.261924666666665,-70.89244683333334
2022-08-24T21:01:57Z,42.261923333333336,-70.89244683333334
2022-08-24T21:01:58Z,42.261923,-70.89244750000002
2022-08-24T21:01:59Z,42.261921,-70.89244750000002
2022-08-24T21:02:00Z,42.261922166666665,-70.8924455
2022-08-24T21:02:01Z,42.26192433333333,-70.89244616666667
2022-08-24T21:02:02Z,42.26192316666666,-70.89244700000002
2022-08-24T21:02:03Z,42.26192183333334,-70.89244716666667
2022-08-24T21:02:04Z,42.26192,-70.8924455
2022-08-24T21:02:05Z,42.261921,-70.892446
2022-08-24T21:02:06Z,42.26192116666667,-70.89244833333333
2022-08-24T21:02:07Z,42.26192133333333,-70.89244766666667
2022-08-24T21:02:08Z,42.261920833333335,-70.89244700000002
2022-08-24T21:02:09Z,42.26192183333334,-70.89244633333335
2022-08-24T21:02:10Z,42.261918166666675,-70.89244666666667
2022-08-24T21:02:11Z,42.26191566666666,-70.89244616666667
2022-08-24T21:02:12Z,42.26191433333333,-70.89244783333334
2022-08-24T21:02:13Z,42.261913500000006,-70.89244883333332
2022-08-24T21:02:14Z,42.261914,-70.89245016666666
2022-08-24T21:02:15Z,42.261913,-70.89245033333333
2022-08-24T21:02:16Z,42.26191433333333,-70.89245166666669
2022-08-24T21:02:17Z,42.261914,-70.89244983333334
2022-08-24T21:02:18Z,42.26191416666667,-70.892448
2022-08-24T21:02:19Z,42.261914,-70.89244816666667
2022-08-24T21:02:20Z,42.26191183333334,-70.89244816666667
2022-08-24T21:02:21Z,42.26191133333332,-70.89244733333334
2022-08-24T21:02:22Z,42.261909833333334,-70.89244933333333
2022-08-24T21:02:23Z,42.26190933333333,-70.89244866666668
2022-08-24T21:02:24Z,42.26190783333334,-70.89244733333334
2022-08-24T21:02:25Z,42.2619105,-70.89244750000002
2022-08-24T21:02:26Z,42.2619115,-70.89244633333335
2022-08-24T21:02:27Z,42.26191466666667,-70.89244516666666
2022-08-24T21:02:28Z,42.26191633333333,-70.89244333333333
2022-08-24T21:02:29Z,42.26191550000001,-70.89244366666667
2022-08-24T21:02:31Z,42.26191716666667,-70.8924445
2022-08-24T21:02:32Z,42.26191683333333,-70.8924455
2022-08-24T21:02:33Z,42.261916666666664,-70.89244633333335
2022-08-24T21:02:34Z,42.261918166666675,-70.89244583333335
2022-08-24T21:02:35Z,42.261918666666666,-70.892446
2022-08-24T21:02:36Z,42.26191833333334,-70.89244750000002
2022-08-24T21:02:37Z,42.2619165,-70.89244783333334
2022-08-24T21:02:38Z,42.26191550000001,-70.89244733333334
2022-08-24T21:02:39Z,42.26191333333333,-70.892448
2022-08-24T21:02:40Z,42.261912,-70.892449
2022-08-24T21:02:41Z,42.26191383333334,-70.89245066666666
2022-08-24T21:02:42Z,42.26191433333333,-70.89245466666668
2022-08-24T21:02:43Z,42.26191633333333,-70.89245366666667
2022-08-24T21:02:44Z,42.2619165,-70.89245183333335
2022-08-24T21:02:45Z,42.261916166666666,-70.89244883333332
2022-08-24T21:02:46Z,42.26191716666667,-70.89244783333334
2022-08-24T21:02:47Z,42.26191683333333,-70.89244916666667
2022-08-24T21:02:48Z,42.261916166666666,-70.89244933333333
2022-08-24T21:02:49Z,42.261915333333334,-70.8924485
2022-08-24T21:02:50Z,42.26191466666667,-70.89244499999998
2022-08-24T21:02:51Z,42.261913500000006,-70.89244466666666
2022-08-24T21:02:52Z,42.261913666666665,-70.89244499999998
2022-08-24T21:02:53Z,42.26191516666667,-70.89244433333333
2022-08-24T21:02:54Z,42.26191550000001,-70.89244366666667
2022-08-24T21:02:55Z,42.261913666666665,-70.892443
2022-08-24T21:02:56Z,42.26191466666667,-70.8924415
2022-08-24T21:02:57Z,42.261915333333334,-70.892441
2022-08-24T21:02:58Z,42.26191633333333,-70.89244316666667
2022-08-24T21:02:59Z,42.261916166666666,-70.892443
2022-08-24T21:03:00Z,42.261914,-70.8924435
2022-08-24T21:03:01Z,42.261912,-70.89244250000002
2022-08-24T21:03:02Z,42.261912166666676,-70.892442
2022-08-24T21:03:03Z,42.26191250000001,-70.89244216666667
2022-08-24T21:03:04Z,42.261913166666666,-70.89244316666667
2022-08-24T21:03:05Z,42.26191516666667,-70.89244499999998
2022-08-24T21:03:06Z,42.261913166666666,-70.892446
2022-08-24T21:03:07Z,42.26191416666667,-70.89244616666667
2022-08-24T21:03:08Z,42.2619145,-70.89244616666667
2022-08-24T21:03:09Z,42.26191566666666,-70.89244933333333
2022-08-24T21:03:10Z,42.26191633333333,-70.89245116666666
2022-08-24T21:03:11Z,42.261916166666666,-70.89245116666666
2022-08-24T21:03:12Z,42.26191783333334,-70.892452
2022-08-24T21:03:14Z,42.26191833333334,-70.89245283333334
2022-08-24T21:03:15Z,42.261919666666664,-70.89245250000002
2022-08-24T21:03:16Z,42.261920833333335,-70.89245233333335
2022-08-24T21:03:17Z,42.261918666666666,-70.89245116666666
2022-08-24T21:03:18Z,42.26191850000001,-70.89244866666668
2022-08-24T21:03:19Z,42.26191983333334,-70.89244716666667
2022-08-24T21:03:20Z,42.26192150000001,-70.89244700000002
2022-08-24T21:03:21Z,42.26192249999999,-70.89244716666667
2022-08-24T21:03:22Z,42.26192066666667,-70.89244766666667
2022-08-24T21:03:23Z,42.26192050000001,-70.89245066666666
2022-08-24T21:03:24Z,42.26191883333334,-70.89245033333333
2022-08-24T21:03:25Z,42.261918666666666,-70.892448
2022-08-24T21:03:26Z,42.26191916666667,-70.89244700000002
2022-08-24T21:03:27Z,42.26191933333333,-70.89244866666668
2022-08-24T21:03:28Z,42.26191983333334,-70.89244916666667
2022-08-24T21:03:29Z,42.26191983333334,-70.89245216666667
2022-08-24T21:03:30Z,42.261919666666664,-70.89245599999998
2022-08-24T21:03:31Z,42.261916666666664,-70.8924545
2022-08-24T21:03:32Z,42.261916666666664,-70.89245383333333
2022-08-24T21:03:33Z,42.26191716666667,-70.89245283333334
2022-08-24T21:03:34Z,42.26191716666667,-70.89245416666667
2022-08-24T21:03:35Z,42.261917,-70.89245466666668
2022-08-24T21:03:36Z,42.26191633333333,-70.8924555
2022-08-24T21:03:37Z,42.26191516666667,-70.89245599999998
2022-08-24T21:03:38Z,42.26191566666666,-70.89245599999998
2022-08-24T21:03:39Z,42.26191599999999,-70.89245466666668
2022-08-24T21:03:40Z,42.26191383333334,-70.89245149999999
2022-08-24T21:03:41Z,42.26191550000001,-70.89245033333333
2022-08-24T21:03:42Z,42.26191783333334,-70.892449
2022-08-24T21:03:43Z,42.26191833333334,-70.89245016666666
2022-08-24T21:03:44Z,42.261921,-70.89245166666669
2022-08-24T21:03:45Z,42.26192116666667,-70.89245216666667
2022-08-24T21:03:46Z,42.261922166666665,-70.89245316666667
2022-08-24T21:03:47Z,42.26192399999999,-70.89245216666667
2022-08-24T21:03:48Z,42.261925500000004,-70.89245066666666
2022-08-24T21:03:49Z,42.26192600000001,-70.892451
2022-08-24T21:03:50Z,42.261925500000004,-70.89245149999999
2022-08-24T21:03:51Z,42.261926333333335,-70.89245266666667
2022-08-24T21:03:52Z,42.261926333333335,-70.89245416666667
2022-08-24T21:03:53Z,42.2619275,-70.89245583333334
2022-08-24T21:03:54Z,42.26192733333334,-70.892457
2022-08-24T21:03:55Z,42.261926333333335,-70.89245483333332
2022-08-24T21:03:56Z,42.261924666666665,-70.89245383333333
2022-08-24T21:03:57Z,42.26192516666668,-70.8924565
2022-08-24T21:03:58Z,42.261926833333334,-70.89245866666667
2022-08-24T21:03:59Z,42.26192566666668,-70.8924615
2022-08-24T21:04:00Z,42.26192499999999,-70.89246016666667
2022-08-24T21:04:01Z,42.26192433333333,-70.89245783333334
